############################################################
#          Grid for Magnetic Declination
############################################################
#   7 Fields:
#     (1) Date in decimal years
#     (2) Latitude in decimal Degrees
#     (3) Longitude in decimal Degrees
#     (4) Elevation in km Mean Sea Level
#     (5) Declination in Degree
#     (6) Declination_sv in Degree
#     (7) Declination_uncertainty in Degree
#
#   Magnetic Model: WMM-2020 (calculator version 0.5.1.11) 
#  Caution: location is approaching the blackout zone around the magnetic pole as defined by the WMM military specification (https://www.ngdc.noaa.gov/geomag/WMM/data/MIL-PRF-89500B.pdf). Compass accuracy may be degraded in this region.
#  Warning: location is in the blackout zone around the magnetic pole as defined by the WMM military specification (https://www.ngdc.noaa.gov/geomag/WMM/data/MIL-PRF-89500B.pdf). Compass accuracy is highly degraded in this region.
############################################################
2022.85479,65.00000,-140.00000,0.00000,18.50038,-0.28419,0.54930
2022.85479,65.00000,-135.00000,0.00000,19.54637,-0.26352,0.57439
2022.85479,65.00000,-130.00000,0.00000,20.05501,-0.23988,0.60454
2022.85479,65.00000,-125.00000,0.00000,19.88909,-0.21208,0.64033
2022.85479,65.00000,-120.00000,0.00000,18.88293,-0.17767,0.68200
2022.85479,65.00000,-115.00000,0.00000,16.84947,-0.13278,0.72890
2022.85479,65.00000,-110.00000,0.00000,13.61051,-0.07239,0.77855
2022.85479,65.00000,-105.00000,0.00000,9.06899,0.00785,0.82564
2022.85479,65.00000,-100.00000,0.00000,3.32775,0.10726,0.86176
2022.85479,65.00000,-95.00000,0.00000,-3.20087,0.21556,0.87774
2022.85479,65.00000,-90.00000,0.00000,-9.82298,0.31432,0.86866
2022.85479,65.00000,-85.00000,0.00000,-15.79258,0.38718,0.83744
2022.85479,65.00000,-80.00000,0.00000,-20.58623,0.42904,0.79280
2022.85479,65.00000,-75.00000,0.00000,-24.00785,0.44507,0.74404
2022.85479,65.00000,-70.00000,0.00000,-26.11284,0.44400,0.69761
2022.85479,65.00000,-65.00000,0.00000,-27.08013,0.43344,0.65667
2022.85479,65.00000,-60.00000,0.00000,-27.11932,0.41850,0.62219
2022.85479,65.00000,-55.00000,0.00000,-26.42540,0.40219,0.59395
2022.85479,65.00000,-50.00000,0.00000,-25.16280,0.38608,0.57123
2022.85479,65.00000,-45.00000,0.00000,-23.46457,0.37090,0.55321
2022.85479,65.00000,-40.00000,0.00000,-21.43669,0.35689,0.53910
2022.85479,65.00000,-35.00000,0.00000,-19.16276,0.34399,0.52821
2022.85479,65.00000,-30.00000,0.00000,-16.70988,0.33199,0.51998
2022.85479,65.00000,-25.00000,0.00000,-14.13231,0.32066,0.51394
2022.85479,65.00000,-20.00000,0.00000,-11.47491,0.30980,0.50969
2022.85479,65.00000,-15.00000,0.00000,-8.77508,0.29927,0.50693
2022.85479,65.00000,-10.00000,0.00000,-6.06387,0.28904,0.50539
2022.85479,65.00000,-5.00000,0.00000,-3.36633,0.27917,0.50484
2022.85479,65.00000,0.00000,0.00000,-0.70166,0.26974,0.50510
2022.85479,65.00000,5.00000,0.00000,1.91622,0.26079,0.50601
2022.85479,65.00000,10.00000,0.00000,4.47741,0.25226,0.50745
2022.85479,65.00000,15.00000,0.00000,6.97381,0.24397,0.50938
2022.85479,65.00000,20.00000,0.00000,9.39624,0.23564,0.51178
2022.85479,65.00000,25.00000,0.00000,11.73131,0.22691,0.51472
2022.85479,65.00000,30.00000,0.00000,13.95857,0.21738,0.51832
2022.85479,65.00000,35.00000,0.00000,16.04847,0.20668,0.52280
2022.85479,65.00000,40.00000,0.00000,17.96082,0.19445,0.52841
2022.85479,65.00000,45.00000,0.00000,19.64368,0.18025,0.53547
2022.85479,65.00000,50.00000,0.00000,21.03267,0.16349,0.54437
2022.85479,65.00000,55.00000,0.00000,22.05007,0.14331,0.55550
2022.85479,65.00000,60.00000,0.00000,22.60359,0.11852,0.56923
2022.85479,65.00000,65.00000,0.00000,22.58669,0.08760,0.58585
2022.85479,65.00000,70.00000,0.00000,21.88046,0.04896,0.60537
2022.85479,65.00000,75.00000,0.00000,20.36313,0.00145,0.62731
2022.85479,65.00000,80.00000,0.00000,17.93087,-0.05458,0.65039
2022.85479,65.00000,85.00000,0.00000,14.53718,-0.11591,0.67215
2022.85479,65.00000,90.00000,0.00000,10.24875,-0.17528,0.68903
2022.85479,65.00000,95.00000,0.00000,5.29672,-0.22225,0.69708
2022.85479,65.00000,100.00000,0.00000,0.07839,-0.24725,0.69356
2022.85479,65.00000,105.00000,0.00000,-4.92461,-0.24696,0.67841
2022.85479,65.00000,110.00000,0.00000,-9.28134,-0.22626,0.65441
2022.85479,65.00000,115.00000,0.00000,-12.71567,-0.19495,0.62574
2022.85479,65.00000,120.00000,0.00000,-15.12757,-0.16273,0.59625
2022.85479,65.00000,125.00000,0.00000,-16.55054,-0.13639,0.56861
2022.85479,65.00000,130.00000,0.00000,-17.09246,-0.11945,0.54421
2022.85479,65.00000,135.00000,0.00000,-16.88973,-0.11303,0.52353
2022.85479,65.00000,140.00000,0.00000,-16.07935,-0.11679,0.50650
2022.85479,65.00000,145.00000,0.00000,-14.78588,-0.12958,0.49283
2022.85479,65.00000,150.00000,0.00000,-13.11648,-0.14972,0.48214
2022.85479,65.00000,155.00000,0.00000,-11.15991,-0.17525,0.47404
2022.85479,65.00000,160.00000,0.00000,-8.98798,-0.20402,0.46821
2022.85479,65.00000,165.00000,0.00000,-6.65787,-0.23384,0.46439
2022.85479,65.00000,170.00000,0.00000,-4.21511,-0.26259,0.46241
2022.85479,65.00000,175.00000,0.00000,-1.69696,-0.28839,0.46213
2022.85479,65.00000,180.00000,0.00000,0.86417,-0.30972,0.46351
2022.85479,60.00000,-180.00000,0.00000,1.44986,-0.23719,0.40752
2022.85479,60.00000,-175.00000,0.00000,3.90174,-0.25052,0.40986
2022.85479,60.00000,-170.00000,0.00000,6.32782,-0.25764,0.41322
2022.85479,60.00000,-165.00000,0.00000,8.69072,-0.25865,0.41768
2022.85479,60.00000,-160.00000,0.00000,10.94755,-0.25421,0.42337
2022.85479,60.00000,-155.00000,0.00000,13.04952,-0.24532,0.43045
2022.85479,60.00000,-150.00000,0.00000,14.94194,-0.23313,0.43915
2022.85479,60.00000,-145.00000,0.00000,16.56402,-0.21876,0.44974
2022.85479,60.00000,-140.00000,0.00000,17.84812,-0.20309,0.46254
2022.85479,60.00000,-135.00000,0.00000,18.71777,-0.18670,0.47787
2022.85479,60.00000,-130.00000,0.00000,19.08471,-0.16971,0.49609
2022.85479,60.00000,-125.00000,0.00000,18.84555,-0.15167,0.51742
2022.85479,60.00000,-120.00000,0.00000,17.88051,-0.13142,0.54191
2022.85479,60.00000,-115.00000,0.00000,16.05917,-0.10690,0.56907
2022.85479,60.00000,-110.00000,0.00000,13.26207,-0.07515,0.59756
2022.85479,60.00000,-105.00000,0.00000,9.42818,-0.03296,0.62467
2022.85479,60.00000,-100.00000,0.00000,4.62947,0.02150,0.64631
2022.85479,60.00000,-95.00000,0.00000,-0.85703,0.08614,0.65788
2022.85479,60.00000,-90.00000,0.00000,-6.54780,0.15375,0.65634
2022.85479,60.00000,-85.00000,0.00000,-11.87196,0.21466,0.64207
2022.85479,60.00000,-80.00000,0.00000,-16.35438,0.26168,0.61876
2022.85479,60.00000,-75.00000,0.00000,-19.73484,0.29281,0.59133
2022.85479,60.00000,-70.00000,0.00000,-21.96654,0.31015,0.56388
2022.85479,60.00000,-65.00000,0.00000,-23.14255,0.31734,0.53892
2022.85479,60.00000,-60.00000,0.00000,-23.41929,0.31792,0.51753
2022.85479,60.00000,-55.00000,0.00000,-22.96547,0.31460,0.49991
2022.85479,60.00000,-50.00000,0.00000,-21.93673,0.30926,0.48578
2022.85479,60.00000,-45.00000,0.00000,-20.46618,0.30308,0.47470
2022.85479,60.00000,-40.00000,0.00000,-18.66321,0.29669,0.46619
2022.85479,60.00000,-35.00000,0.00000,-16.61602,0.29034,0.45982
2022.85479,60.00000,-30.00000,0.00000,-14.39595,0.28395,0.45522
2022.85479,60.00000,-25.00000,0.00000,-12.06200,0.27731,0.45209
2022.85479,60.00000,-20.00000,0.00000,-9.66455,0.27020,0.45019
2022.85479,60.00000,-15.00000,0.00000,-7.24759,0.26247,0.44929
2022.85479,60.00000,-10.00000,0.00000,-4.84907,0.25414,0.44923
2022.85479,60.00000,-5.00000,0.00000,-2.49970,0.24541,0.44981
2022.85479,60.00000,0.00000,0.00000,-0.22130,0.23656,0.45089
2022.85479,60.00000,5.00000,0.00000,1.97403,0.22783,0.45231
2022.85479,60.00000,10.00000,0.00000,4.08277,0.21931,0.45394
2022.85479,60.00000,15.00000,0.00000,6.10662,0.21087,0.45569
2022.85479,60.00000,20.00000,0.00000,8.04747,0.20219,0.45750
2022.85479,60.00000,25.00000,0.00000,9.90210,0.19289,0.45939
2022.85479,60.00000,30.00000,0.00000,11.65797,0.18263,0.46139
2022.85479,60.00000,35.00000,0.00000,13.29071,0.17121,0.46362
2022.85479,60.00000,40.00000,0.00000,14.76356,0.15856,0.46623
2022.85479,60.00000,45.00000,0.00000,16.02786,0.14462,0.46939
2022.85479,60.00000,50.00000,0.00000,17.02422,0.12910,0.47333
2022.85479,60.00000,55.00000,0.00000,17.68357,0.11135,0.47825
2022.85479,60.00000,60.00000,0.00000,17.92842,0.09025,0.48434
2022.85479,60.00000,65.00000,0.00000,17.67550,0.06433,0.49169
2022.85479,60.00000,70.00000,0.00000,16.84058,0.03214,0.50022
2022.85479,60.00000,75.00000,0.00000,15.34857,-0.00713,0.50959
2022.85479,60.00000,80.00000,0.00000,13.15022,-0.05272,0.51904
2022.85479,60.00000,85.00000,0.00000,10.24655,-0.10150,0.52742
2022.85479,60.00000,90.00000,0.00000,6.71725,-0.14763,0.53319
2022.85479,60.00000,95.00000,0.00000,2.74076,-0.18360,0.53482
2022.85479,60.00000,100.00000,0.00000,-1.41137,-0.20290,0.53132
2022.85479,60.00000,105.00000,0.00000,-5.41739,-0.20296,0.52267
2022.85479,60.00000,110.00000,0.00000,-8.97304,-0.18646,0.50992
2022.85479,60.00000,115.00000,0.00000,-11.85233,-0.15975,0.49475
2022.85479,60.00000,120.00000,0.00000,-13.93498,-0.13011,0.47891
